Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Approach,Not defined,STATE,489.600,492.099,2.499,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,4896,NA,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Investigation,Not defined,STATE,492.100,493.400,1.300,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,4921,4934,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,s1_Removed,Not defined,POINT,494.100,494.100,NA,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,4941,4941,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,s1_Introduced,Not defined,POINT,569.800,569.800,NA,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,5698,5698,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Investigation,Not defined,STATE,580.000,581.000,1.000,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,5800,5810,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Investigation,Not defined,STATE,588.000,589.300,1.300,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,5880,5893,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Investigation,Not defined,STATE,644.700,646.200,1.500,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,6447,6462,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,s1_Removed,Not defined,POINT,690.600,690.600,NA,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,6906,6906,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,s1_Introduced,Not defined,POINT,759.900,759.900,NA,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,7599,7599,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Approach,Not defined,STATE,820.500,823.299,2.799,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,8205,NA,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Investigation,Not defined,STATE,823.300,824.100,0.800,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,8233,8241,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,s1_Removed,Not defined,POINT,881.000,881.000,NA,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,8810,8810,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,s1_Introduced,Not defined,POINT,951.300,951.300,NA,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,9513,9513,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Investigation,Not defined,STATE,974.600,978.000,3.400,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,9746,9780,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Investigation,Not defined,STATE,1005.000,1005.300,0.300,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,10050,10053,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,s1_Removed,Not defined,POINT,1072.700,1072.700,NA,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,10727,10727,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,s2_Introduced,Not defined,POINT,1146.200,1146.200,NA,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,11462,11462,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Investigation,Not defined,STATE,1154.700,1156.400,1.700,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,11547,11564,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Investigation,Not defined,STATE,1170.600,1173.800,3.200,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,11706,11738,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Approach,Not defined,STATE,1176.200,1178.399,2.199,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,11762,NA,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Investigation,Not defined,STATE,1178.400,1181.800,3.400,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,11784,11818,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Approach,Not defined,STATE,1193.400,1195.899,2.499,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,11934,NA,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Investigation,Not defined,STATE,1195.900,1200.700,4.800,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,11959,12007,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,Investigation,Not defined,STATE,1209.700,1215.300,5.600,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,12097,12153,,,,
n6-240821-100116,2024-08-24 09:39:08.403,,Media file,player #1:n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,0.0,1082.600,1334.900,10.000,Subject,52.995,s2_Removed,Not defined,POINT,1267.400,1267.400,NA,n6-240821-100116\8_21_24_Hab_DisHab_P2C2-240821-081258_n6-240821-100116_Cam1.avi,12674,12674,,,,
