Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,s1_Introduced,Not defined,POINT,182.400,182.400,NA,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,1824,1824,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,244.400,248.200,3.800,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,2444,2482,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,249.400,261.500,12.100,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,2494,2615,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Approach,Not defined,STATE,264.900,265.999,1.099,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,2649,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,266.000,275.400,9.400,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,2660,2754,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Approach,Not defined,STATE,283.700,285.599,1.899,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,2837,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,285.600,302.699,17.099,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,2856,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,s1_Removed,Not defined,POINT,302.700,302.700,NA,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,3027,3027,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,s1_Introduced,Not defined,POINT,372.000,372.000,NA,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,3720,3720,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Approach,Not defined,STATE,385.400,386.499,1.099,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,3854,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,386.500,388.300,1.800,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,3865,3883,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,396.200,399.200,3.000,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,3962,3992,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,403.600,405.399,1.799,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,4036,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Defeat,Not defined,STATE,405.400,407.199,1.799,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,4054,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Aggression,Not defined,STATE,407.200,409.199,1.999,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,4072,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,409.200,428.900,19.700,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,4092,4289,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,433.300,441.699,8.399,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,4333,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Defeat,Not defined,STATE,441.700,442.300,0.600,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,4417,4423,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,444.800,452.799,7.999,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,4448,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Aggression,Not defined,STATE,452.800,460.099,7.299,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,4528,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,460.100,468.199,8.099,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,4601,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Aggression,Not defined,STATE,468.200,495.999,27.799,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,4682,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,s1_Removed,Not defined,POINT,496.000,496.000,NA,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,4960,4960,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,s1_Introduced,Not defined,POINT,564.900,564.900,NA,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,5649,5649,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Approach,Not defined,STATE,581.400,583.899,2.499,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,5814,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,583.900,585.400,1.500,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,5839,5854,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,587.500,614.600,27.100,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,5875,6146,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,627.100,628.900,1.800,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,6271,6289,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,661.500,661.800,0.300,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,6615,6618,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Approach,Not defined,STATE,677.100,678.399,1.299,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,6771,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,678.400,683.199,4.799,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,6784,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Aggression,Not defined,STATE,683.200,688.099,4.899,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,6832,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,s1_Removed,Not defined,POINT,688.100,688.100,NA,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,6881,6881,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,761.400,765.000,3.600,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,7614,7650,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,766.500,777.200,10.700,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,7665,7772,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,778.500,779.500,1.000,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,7785,7795,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,780.900,781.500,0.600,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,7809,7815,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,828.800,830.000,1.200,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,8288,8300,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,840.500,841.200,0.700,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,8405,8412,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,843.900,844.300,0.400,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,8439,8443,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,845.600,848.499,2.899,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,8456,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Aggression,Not defined,STATE,848.500,856.499,7.999,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,8485,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Investigation,Not defined,STATE,856.500,863.399,6.899,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,8565,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Aggression,Not defined,STATE,863.400,867.899,4.499,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,8634,NA,,,,
p7-240821-111323,2024-08-27 15:56:00.849,,Media file,player #1:p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,0.0,1076.300,1325.100,10.000,Subject,299.274,Defeat,Not defined,STATE,867.900,873.699,5.799,p7-240821-111323\8_21_24_Hab_DisHab_P2C2-240821-081258_p7-240821-111323_Cam1.avi,8679,NA,,,,
