Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Approach,Not defined,STATE,1387.333,1388.399,1.066,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,20810,NA,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,1388.400,1397.600,9.200,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,20826,20964,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Approach,Not defined,STATE,1398.800,1400.199,1.399,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,20982,NA,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,1400.200,1401.200,1.000,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,21003,21018,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,1403.800,1404.133,0.333,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,21057,21062,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Approach,Not defined,STATE,1420.333,1421.466,1.133,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,21305,NA,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,1421.467,1423.533,2.066,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,21322,21353,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,1432.800,1437.733,4.933,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,21492,21566,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,1442.133,1447.000,4.867,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,21632,21705,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,1452.000,1452.600,0.600,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,21780,21789,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,1453.933,1454.267,0.334,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,21809,21814,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,1463.867,1464.533,0.666,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,21958,21968,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,s2_Removed,Not defined,POINT,1474.000,1474.000,NA,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,22110,22110,,,,
