Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,s1_Introduced,Not defined,POINT,193.267,193.267,NA,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,2899,2899,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,197.533,203.467,5.934,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,2963,3052,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,213.800,214.733,0.933,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,3207,3221,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Approach,Not defined,STATE,217.000,218.799,1.799,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,3255,NA,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,218.800,219.867,1.067,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,3282,3298,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,221.533,222.400,0.867,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,3323,3336,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,224.000,225.867,1.867,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,3360,3388,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,227.267,229.733,2.466,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,3409,3446,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,230.800,233.600,2.800,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,3462,3504,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,235.200,241.000,5.800,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,3528,3615,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Approach,Not defined,STATE,241.733,242.866,1.133,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,3626,NA,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,242.867,258.333,15.466,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,3643,3875,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,264.333,265.933,1.600,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,3965,3989,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,274.267,276.200,1.933,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,4114,4143,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,287.333,290.200,2.867,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,4310,4353,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,293.667,306.333,12.666,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,4405,4595,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,310.467,315.866,5.399,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,4657,NA,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,s1_Removed,Not defined,POINT,315.867,315.867,NA,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,4738,4738,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,s1_Introduced,Not defined,POINT,386.867,386.867,NA,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,5803,5803,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,389.933,392.200,2.267,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,5849,5883,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,398.400,400.400,2.000,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,5976,6006,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,402.467,416.800,14.333,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,6037,6252,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,437.400,446.600,9.200,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,6561,6699,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Approach,Not defined,STATE,447.133,447.866,0.733,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,6707,NA,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,447.867,454.400,6.533,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,6718,6816,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,455.933,459.067,3.134,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,6839,6886,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,461.533,462.667,1.134,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,6923,6940,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,472.800,473.133,0.333,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,7092,7097,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Approach,Not defined,STATE,505.133,505.932,0.799,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,7577,NA,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,505.933,506.400,0.467,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,7589,7596,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,s1_Removed,Not defined,POINT,510.133,510.133,NA,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,7652,7652,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,s1_Introduced,Not defined,POINT,580.200,580.200,NA,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,8703,8703,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,585.467,587.133,1.666,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,8782,8807,,,,
p2-240516-071921,2024-06-17 10:22:50.881,,Media file,player #1:p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,0.0,1290.733,1556.133,15.000,Subject,248.319,Investigation,Not defined,STATE,602.733,604.400,1.667,p2-240516-071921\5_7_24_Hab_DisHab_P2-240505-130502_p2-240516-071921_Cam1.avi,9041,9066,,,,
