Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,s1_Introduced,Not defined,POINT,186.733,186.733,NA,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,2801,2801,,,,
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,Investigation,Not defined,STATE,190.533,231.067,40.534,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,2858,3466,,,,
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,Approach,Not defined,STATE,233.533,234.599,1.066,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,3503,NA,,,,
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,Investigation,Not defined,STATE,234.600,247.600,13.000,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,3519,3714,,,,
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,Investigation,Not defined,STATE,251.400,264.333,12.933,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,3771,3965,,,,
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,Investigation,Not defined,STATE,267.400,267.667,0.267,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,4011,4015,,,,
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,Investigation,Not defined,STATE,274.800,275.000,0.200,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,4122,4125,,,,
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,Approach,Not defined,STATE,276.933,278.199,1.266,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,4154,NA,,,,
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,Investigation,Not defined,STATE,278.200,285.533,7.333,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,4173,4283,,,,
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,Investigation,Not defined,STATE,297.200,298.867,1.667,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,4458,4483,,,,
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,s1_Removed,Not defined,POINT,306.467,306.467,NA,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,4597,4597,,,,
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,s1_Introduced,Not defined,POINT,373.933,373.933,NA,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,5609,5609,,,,
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,Investigation,Not defined,STATE,380.800,385.133,4.333,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,5712,5777,,,,
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,Approach,Not defined,STATE,391.933,392.932,0.999,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,5879,NA,,,,
n3-240507-115440,2024-06-10 09:31:51.759,,Media file,player #1:n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,0.0,1256.934,1494.400,15.000,Subject,250.452,Investigation,Not defined,STATE,392.933,397.933,5.000,n3-240507-115440\5_7_24_Hab_DisHab_P2-240505-130502_n3-240507-115440_Cam1.avi,5894,5969,,,,
