Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Approach,Not defined,STATE,460.800,461.666,0.866,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,6912,NA,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,461.667,462.200,0.533,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,6925,6933,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,s1_Removed,Not defined,POINT,491.133,491.133,NA,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,7367,7367,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,s1_Introduced,Not defined,POINT,559.400,559.400,NA,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,8391,8391,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,566.800,568.267,1.467,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,8502,8524,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,572.267,572.933,0.666,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,8584,8594,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,574.333,575.067,0.734,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,8615,8626,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,602.667,604.600,1.933,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,9040,9069,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,663.067,663.400,0.333,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,9946,9951,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,664.600,665.200,0.600,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,9969,9978,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,Investigation,Not defined,STATE,666.000,668.533,2.533,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,9990,10028,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,s1_Removed,Not defined,POINT,681.000,681.000,NA,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,10215,10215,,,,
n1-240507-080133,2024-06-08 18:37:14.472,,Media file,player #1:n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,0.0,1259.333,1573.333,15.000,Subject,67.063,s1_Introduced,Not defined,POINT,748.800,748.800,NA,n1-240507-080133\5_7_24_Hab_DisHab_P2-240505-130502_n1-240507-080133_Cam1.avi,11232,11232,,,,
