Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,760.067,760.400,0.333,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,11400,11405,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,793.867,795.800,1.933,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,11907,11936,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,809.067,809.200,0.133,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,12135,12137,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,813.267,816.533,3.266,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,12198,12247,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,868.000,868.400,0.400,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,13019,13025,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,s1_Removed,Not defined,POINT,871.267,871.267,NA,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,13068,13068,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,s1_Introduced,Not defined,POINT,940.400,940.400,NA,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,14105,14105,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,945.000,945.333,0.333,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,14174,14179,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,946.467,947.867,1.400,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,14196,14217,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Approach,Not defined,STATE,960.200,961.599,1.399,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,14402,NA,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,961.600,962.933,1.333,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,14423,14443,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,977.400,982.333,4.933,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,14660,14734,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,984.200,984.600,0.400,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,14762,14768,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,993.933,994.667,0.734,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,14908,14919,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,1012.333,1012.667,0.334,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,15184,15189,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,1020.533,1021.400,0.867,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,15307,15320,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,1025.533,1030.067,4.534,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,15382,15450,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,1032.867,1037.200,4.333,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,15492,15557,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,s1_Removed,Not defined,POINT,1060.800,1060.800,NA,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,15911,15911,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,s1_Introduced,Not defined,POINT,1130.467,1130.467,NA,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,16956,16956,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,1137.333,1137.867,0.534,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,17059,17067,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Approach,Not defined,STATE,1149.533,1152.132,2.599,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,17242,NA,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,1152.133,1164.800,12.667,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,17281,17471,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,1173.733,1174.200,0.467,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,17605,17612,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,1180.400,1180.533,0.133,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,17705,17707,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,1231.200,1233.800,2.600,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,18467,18506,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,1247.733,1248.067,0.334,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,18715,18720,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,s1_Removed,Not defined,POINT,1252.733,1252.733,NA,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,18790,18790,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,s2_Introduced,Not defined,POINT,1321.067,1321.067,NA,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,19815,19815,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,1358.867,1359.533,0.666,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,20382,20392,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,1391.333,1394.933,3.600,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,20869,20923,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,1423.467,1424.400,0.933,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,21351,21365,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,Investigation,Not defined,STATE,1437.667,1439.467,1.800,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,21564,21591,,,,
n2-240507-093913,2024-06-09 16:40:07.571,,Media file,player #1:n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,0.0,1263.200,1511.133,15.000,Subject,95.987,s2_Removed,Not defined,POINT,1443.067,1443.067,NA,n2-240507-093913\5_7_24_Hab_DisHab_P2-240505-130502_n2-240507-093913_Cam1.avi,21645,21645,,,,
